ID_SUCURSAL;ID_NOMBRE_SUCURSAL;DIRECCION;LATITUD;LONGITUD;LOCALIDAD;PROVINCIA;NODO;LAT_NODO;LONG_NODO;ABONO_MENSUAL;Moneda;CPE_ARSAT;CPE_PROPONENTE;Moneda ;TIEMPO_IMPLEMENTACION;MARCA_CPE;MODELO_CPE;COSTO_CPE;VERIF_CARGA;CUIT;RAZON_SOCIAL;DTO_GLOBAL;;
3830;Villa Sarmiento;Rivadavia 102;-31,980874;-68,426314;Villa Sarmiento;San Juan;Villa Media Agua;-31,9825833;-68,41995;80,00;USD;420,00;950,00;USD;15;Mikrotik;RB 4011;350;Carga correcta;30709457477;XF COMUNICACIONES S.A.;;;
2121;Justo Daract;H.Yrigoyen 929;-33,86299;-65,17738;Justo Daract;San Luis;Justo Daract;-33,8592583;-65,1814528;; USD ;;;USD;;;;;;;;;;
1266;Caleta Olivia;Avda. Eva PerÛn 135;-46,44313;-67,515172;Caleta Olivia;Santa Cruz;Caleta Olivia;-46,4578972;-67,5147167;; USD ;;;USD;;;;;;;;;;
1697;El Calafate;Avda. Libertador Esq 7 De Diciembre S/N;-50,338421;-72,269361;Calafate;Santa Cruz;El Calafate;-50,3386361;-72,2545694;726,00;USD;0,00;195,22;USD;20;MICROTICK;RB960PGS;195,22;Carga correcta;30571437569;COOPERATIVA TELEFONICA DE CALAFATE LTDA.;;;
2215;Las Heras (Sc);Perito Moreno 542;-46,53946;-68,934258;Las Heras;Santa Cruz;Colonia Las Heras;-46,5436361;-68,9077333;320,00;USD;;1.490,00;USD;10;;ver EspecificaciÛn TÈcnica;;Falta campo obligatorio;30715863452;SS Servicios SAS;;;
2701;Perito Moreno;Avda. San MartÌn 2037;-46,586913;-70,926341;Perito Moreno;Santa Cruz;Perito Moreno;-46,5897849;-70,9136473;320,00;USD;;1.490,00;USD;10;;ver EspecificaciÛn TÈcnica;;Falta campo obligatorio;30715863452;SS Servicios SAS;;;
2705;Pico Truncado;Velez Sarsfield 245;-46,796224;-67,96018;Pico Truncado;Santa Cruz;Pico Truncado;-46,7923639;-67,9456667;360,00;USD;63,00;1.080,00;USD;45;MIKROTIK;CRS326-24G-2S+RM;1000;Carga correcta;30649825137;PARALELO 46 TV S.A ;10†%;;
2705;Pico Truncado;Velez Sarsfield 245;-46,796224;-67,96018;Pico Truncado;Santa Cruz;Pico Truncado;-46,7923639;-67,9456667;320,00;USD;;1.490,00;USD;10;;ver EspecificaciÛn TÈcnica;;Falta campo obligatorio;30715863452;SS Servicios SAS;;;
2940;Rio Gallegos;Avda. Presidente NÈstor Carlos Kirchner 799;-51,621102;-69,21382;Rio Gallegos;Santa Cruz;Rio Gallegos;-51,6240333;-69,23635;747,18;USD;5.795,00;5.795,00;USD;15;MikroTik;CCR2004;3099;Carga correcta;20134103117;ComTec Electronica de Fern·ndez Soler JosÈ Daniel;5†%;;
2940;Rio Gallegos;Avda. Presidente NÈstor Carlos Kirchner 799;-51,621102;-69,21382;Rio Gallegos;Santa Cruz;Rio Gallegos;-51,6240333;-69,23635;320,00;USD;;1.490,00;USD;10;;ver EspecificaciÛn TÈcnica;;Falta campo obligatorio;30715863452;SS Servicios SAS;;;
1091;Armstrong;Bv. San MartÌn Esq. Bv. Ricardo Fischer S/N∞;-32,78395;-61,60609;Belgrano;Santa Fe;Armstrong;-32,7744161;-61,6118242;; USD ;;;USD;;;;;;;;;;
1097;Arroyo Seco;San MartÌn 682;-33,155591;-60,511786;Arroyo Seco;Santa Fe;Arroyo Seco;-33,1672778;-60,52825;; USD ;;;USD;;;;;;;;;;
1400;Ceres;H. Vieytes 27;-29,88065;-61,94459;Ceres;Santa Fe;Ceres;-29,8639722;-61,9490833;; USD ;;;USD;;;;;;;;;;
1730;Esperanza;Avda. Belgrano 2100;-31,448947;-60,92909;Esperanza;Santa Fe;Esperanza.;-31,4540306;-60,9443361;; USD ;;;USD;;;;;;;;;;
2216;Las Parejas;Avda. 13 Nro. 949;-32,683217;-61,517562;Las Parejas;Santa Fe;Las Parejas;-32,6782167;-61,5320194;; USD ;;;USD;;;;;;;;;;
2450;Moises Ville;Estado De Israel 20;-30,7169657;-61,4678231;Moises Ville;Santa Fe;Moises Ville;-30,7191917;-61,4709639;; USD ;;;USD;;;;;;;;;;
3430;Sunchales;Avda. Independencia 396;-30,94543;-61,56187;Sunchales;Santa Fe;Sunchales;-30,946;-61,5476111;; USD ;;;USD;;;;;;;;;;
3471;Teodelina;25 De Mayo 359;-34,1885977;-61,5250683;Teodelina;Santa Fe;Teodelina;-34,1832018;-61,5310593;; USD ;;;USD;;;;;;;;;;
3530;Tostado;Sarmiento 1198;-29,232791;-61,771371;Tostado;Santa Fe;Tostado;-29,2286667;-61,7772778;; USD ;;;USD;;;;;;;;;;
3660;Venado Tuerto;San MartÌn 401;-33,748625;-61,963388;Venado Tuerto;Santa Fe;Venado Tuerto;-33,7532068;-61,957828;; USD ;;;USD;;;;;;;;;;
3665;Vera;San MartÌn 1790;-29,46367;-60,21118;Vera;Santa Fe;Vera;-29,4662778;-60,1972222;; USD ;;;USD;;;;;;;;;;
3833;Villa Trinidad;Arenales 608;-30,215345;-61,877317;Villa Trinidad;Santa Fe;Villa Trinidad;-30,2228312;-61,8686263;; USD ;;;USD;;;;;;;;;;
1070;AÒatuya;PueyrredÛn 102;-28,460967;-62,833669;AÒatuya;Santiago Del Estero;AÒatuya;-28,4642448;-62,8394316;474,33;USD;1.500,00;2.350,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
1770;Fernandez;Avda. San MartÌn 202;-27,923834;-63,895811;Fernandez;Santiago Del Estero;Fernandez;-27,92865;-63,8811444;474,33;USD;1.500,00;2.350,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
1800;Frias;Eva PerÛn 130;-28,637319;-65,134163;Frias;Santiago Del Estero;Frias;-28,6282778;-65,1291389;474,33;USD;1.500,00;2.350,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
2832;Quimili;Moreno 10;-27,643612;-62,41332;Quimili;Santiago Del Estero;Quimili;-27,6409428;-62,4196355;474,33;USD;1.500,00;2.350,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
3370;Santiago Del Estero;24 De Septiembre 201;-27,789381;-64,259194;Santiago Del Estero;Santiago Del Estero;Santiago Del Estero;-27,801075;-64,268625;474,33;USD;2.000,00;2.850,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
3472;Termas De Rio Hondo;Caseros 56;-27,498516;-64,860388;Rio Hondo;Santiago Del Estero;Termas De Rio Hondo;-27,4985806;-64,8661889;474,33;USD;1.500,00;2.350,00;USD;15;MikroTik ;RB5009UG+S+IN C/SFP ++;850;Carga correcta;30716161141;GESTION INTEGRAL DE PROYECTOS S.A.S.;5% y 3%;;
1542;Concepcion;EspaÒa 1498;-27,34624;-65,59338;Concepcion;Tucuman;Concepcion;-27,3451544;-65,5882498;310,00;USD;310,00;310,00;USD;30;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
2081;Juan Bautista Alberdi;Miguel M.Campero 337;-27,585953;-65,618127;Juan Bautista Alberdi;Tucuman;Juan Bautista Alberdi;-27,595528;-65,609583;310,00;USD;310,00;500,00;USD;45;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
2141;La Ciudadela;Avda. Alem 354 (S. M. Del Tucum·n);-26,833247;-65,219661;La Ciudadela;Tucuman;San Miguel De Tucuman;-26,843875;-65,2299888;310,00;USD;310,00;500,00;USD;30;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
2310;Lules;Doctor Eliseo Canton 21;-26,924562;-65,338956;Lules;Tucuman;San Isidro De Lules;-26,916075;-65,3348444;310,00;USD;310,00;310,00;USD;40;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
2490;Monteros;Belgrano 87;-27,167933;-65,496865;Monteros;Tucuman;Monteros;-27,16962221;-65,48888406;310,00;USD;310,00;500,00;USD;30;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
3265;San M. De Tucuman;San MartÌn 690;-26,829222;-65,207169;San Miguel De Tucuman;Tucuman;San Miguel De Tucuman;-26,843875;-65,2299888;310,00;USD;310,00;500,00;USD;30;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
3839;Yerba Buena;Avda. Aconquija 1695;-26,813334;-65,293667;Yerba Buena;Tucuman;Yerba Buena Tucuman Cambia Por San Pablo Catamarca;-26,811678;-65,265672;310,00;USD;310,00;500,00;USD;30;MIKROTIK;Rb760igs 5 ;180;Carga correcta;30685692828;TUCUMAN BBS SRL;;;
